h_booking_id,booking_datetime,checkin_date,checkout_date,hotel_id,hotel_country_code,hotel_live_date,hotel_star_rating,accommadation_type_name,charge_option,h_customer_id,customer_nationality,guest_is_not_the_customer,guest_nationality_country_name,no_of_adults,no_of_children,no_of_extra_bed,no_of_room,origin_country_code,language,original_selling_amount,original_payment_method,original_payment_type,original_payment_currency,is_user_logged_in,cancellation_policy_code,is_first_booking,request_nonesmoke,request_latecheckin,request_highfloor,request_largebed,request_twinbeds,request_airport,request_earlycheckin,cancellation_datetime,hotel_area_code,hotel_brand_code,hotel_chain_code,hotel_city_code
-1536505583392063789,2018-07-13 13:32:00,2018-07-15 00:00:00,2018-07-16 00:00:00,1270618,KH,2016-08-05 09:42:00,3.0,Hotel,Pay Now,3964989340983070088,India,0,India,2,0,0,1,IN,English / United Kingdom,29.92,MasterCard,Credit Card,INR,True,365D100P_100P,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,5159,,,2224
-2944658466748149819,2018-07-14 19:47:00,2018-07-14 00:00:00,2018-07-15 00:00:00,772256,TW,2014-11-04 18:26:00,3.0,Hotel,Pay Now,6560856150220660049,Taiwan,0,Taiwan,2,0,0,1,TW,T. Chinese / Taiwan,84.18,American Express,Credit Card,TWD,True,1D1N_1N,False,,,,,,,,2018-07-14,4811,,,2162
-46615226657264174,2018-08-15 11:30:00,2018-08-15 00:00:00,2018-08-16 00:00:00,677511,TR,2014-07-14 16:38:00,0.0,Apartment,Pay Now,4658293081107280038,Turkey,0,Turkey,1,0,0,1,TR,Turkish,14.7,MasterCard,Credit Card,TRY,False,1D100P,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2203,,,1124
8449095712925140419,2018-07-24 16:20:00,2018-07-25 00:00:00,2018-07-26 00:00:00,2830358,TH,2017-09-25 16:02:00,2.5,Hotel,Pay Now,6222121192938750017,Thailand,0,Thailand,2,0,0,1,TH,Thai,11.84,K PLUS,Credit Card,THB,False,365D100P_100P,False,,,,,,,,,1086,,,2477
260288309108967433,2018-07-04 02:21:00,2018-07-06 00:00:00,2018-07-07 00:00:00,127606,GB,2014-06-25 23:22:00,0.0,Hotel,Pay Now,6665528439886270057,United Kingdom,0,United Kingdom,1,0,0,1,GB,English / United Kingdom,40.56,Visa,Credit Card,GBP,False,7D100P_100P,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,3508,,,1756
-1882629601629651956,2018-07-11 19:48:00,2018-07-12 00:00:00,2018-07-14 00:00:00,8902,MY,2010-01-30 08:13:00,4.0,Hotel,Pay Now,1475718815284400083,Malaysia,0,Malaysia,2,0,0,1,MY,English,79.4,American Express,Credit Card,MYR,True,1D1N_1N,False,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,4364,,,1315
-3111549762971855116,2018-08-21 10:59:00,2018-09-02 00:00:00,2018-09-04 00:00:00,3098388,TH,2017-11-02 14:25:00,1.0,Hostel,Pay Now,8816524623563150020,UNKNOWN,0,Thailand,2,0,0,1,TH,English,24.58,UNKNOWN,Credit Card,THB,True,13D100P,True,,,,,,,,2018-09-04,1882,,,447
-6570145927239703217,2018-07-02 21:09:00,2018-07-03 00:00:00,2018-07-04 00:00:00,298997,JP,2016-06-07 12:50:00,3.0,Ryokan,Pay Now,7915117232412860065,South Korea,0,South Korea,1,0,0,1,JP,Korean,56.19,MasterCard,Credit Card,KRW,True,4D100P_100P,False,,,,,,,,,4622,,,1785
-5317779556414396082,2018-07-04 13:51:00,2018-07-04 00:00:00,2018-07-05 00:00:00,3006319,VN,2017-10-25 11:38:00,0.0,Hotel,Pay Now,377375790655890083,Australia,0,Australia,1,0,0,1,VN,English,4.0,UNKNOWN,Credit Card,VND,True,2D100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4866,,,482
3345297798068788980,2018-05-27 16:33:00,2018-08-17 00:00:00,2018-08-18 00:00:00,1955635,JP,2017-01-26 20:59:00,3.0,Hotel,Pay Now,7091312025450820072,South Korea,0,South Korea,2,0,0,1,KR,Korean,79.95,American Express,Credit Card,KRW,False,0D100P_100P,False,,,,,,,,2018-07-19,2233,,,2260
2013699940188665920,2018-07-18 18:57:00,2018-07-20 00:00:00,2018-07-23 00:00:00,281657,MY,2011-08-20 10:04:00,2.0,Hotel,Pay Now,8581281608462800069,Malaysia,0,Malaysia,3,0,0,1,MY,English / United Kingdom,69.54,Visa,Credit Card,MYR,False,1D100P_100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4032,,94.0,61
5244103534216592160,2018-08-01 11:55:00,2018-08-02 00:00:00,2018-08-03 00:00:00,407479,TW,2012-11-06 15:11:00,5.0,Hotel,Pay Now,3086760199905660038,Taiwan,0,Taiwan,2,0,0,1,TW,T. Chinese / Taiwan,162.03,Visa,Credit Card,TWD,True,1D1N_1N,False,,,,,,,,,5250,900.0,146.0,2162
8783542885262718550,2018-07-07 20:49:00,2018-08-17 00:00:00,2018-08-19 00:00:00,10485,MM,2014-03-07 08:03:00,5.0,Resort,Pay Later,939602857996150027,Japan,1,Japan,2,0,0,1,JP,Japanese,265.92,Visa,Credit Card,JPY,True,14D100P_100P,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,593,716.0,413.0,1549
1054077465862928785,2018-07-02 11:50:00,2018-09-15 00:00:00,2018-09-17 00:00:00,1270433,SA,2016-07-26 12:43:00,2.5,Apartment,Pay Later,5258987162471340014,Oman,0,Oman,2,2,0,1,OM,Arabic,70.84,Visa,Credit Card,USD,True,1D1N_1N,False,,,,,,,,2018-07-09,3810,,,1622
-7720295293216579731,2018-05-22 13:07:00,2018-09-20 00:00:00,2018-09-24 00:00:00,393137,US,2013-09-24 08:04:00,3.5,Resort,Pay Now,7339301507313380040,United States of America,0,United States,2,0,0,1,US,English,810.99,Visa,Credit Card,USD,False,365D100P_100P,False,,,,,,,,,3074,,,1730
1475534362585607544,2018-07-04 20:32:00,2018-07-13 00:00:00,2018-07-16 00:00:00,1661344,TW,2017-01-22 09:00:00,3.0,Hotel,Pay Now,4201644498770650042,South Korea,0,South Korea,4,0,0,1,KR,Korean,284.58,Visa,Credit Card,KRW,True,7D1N_100P,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2287,,,162
-3343916177654151893,2018-07-07 18:53:00,2018-07-07 00:00:00,2018-07-08 00:00:00,910367,ID,2015-04-24 16:58:00,3.0,Hotel,Pay Now,4239162678490950020,Indonesia,0,Indonesia,2,0,0,1,ID,Indonesian,41.98,UNKNOWN,Gift Card,IDR,True,365D100P_100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2432,261.0,575.0,88
3019392125700154423,2018-03-05 19:58:00,2018-07-31 00:00:00,2018-08-14 00:00:00,293645,RU,2011-12-16 10:03:00,5.0,Hotel,Pay Later,3506625649078660052,Russia,1,Russia,1,0,0,1,RU,Russian,1537.9,Visa,Credit Card,RUB,True,1D1N_1N,False,,,,,,,,2018-03-16,2666,,,1663
7242535440082721085,2018-07-19 15:38:00,2018-08-09 00:00:00,2018-08-10 00:00:00,3606056,VN,2018-03-13 13:50:00,4.0,Hotel,Pay Now,7275391861661580024,South Korea,0,South Korea,3,0,1,1,KR,Korean,80.63,Visa,Credit Card,KRW,False,365D100P_100P,True,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,124,,,794
6470599483126875997,2018-08-04 23:45:00,2018-08-23 00:00:00,2018-08-25 00:00:00,529309,TH,2013-09-24 16:22:00,5.0,Resort,Pay Now,6649424752925230083,South Korea,0,South Korea,2,0,0,1,KR,Korean,294.64,Visa,Credit Card,KRW,True,365D100P_100P,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,27,499.0,577.0,2180
8730709430040953293,2018-08-03 12:49:00,2018-08-05 00:00:00,2018-08-06 00:00:00,1294259,TH,2016-08-16 14:28:00,3.0,Hotel,Pay Now,4137911053623520077,Thailand,0,Thailand,3,0,1,1,TH,Thai,56.92,UNKNOWN,Gift Card,GBP,True,365D100P_100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,206,,,2477
-7634708672163653930,2018-08-03 15:49:00,2018-08-06 00:00:00,2018-08-07 00:00:00,3074546,TW,2017-11-02 12:11:00,4.0,Hotel,Pay Now,8353098632592060063,Taiwan,0,Taiwan,2,0,0,1,TW,T. Chinese / Taiwan,40.8,Visa,Credit Card,TWD,False,4D100P,True,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,4264,,,2162
-8043480657879310026,2018-06-17 13:30:00,2018-07-07 00:00:00,2018-07-08 00:00:00,96604,TH,2009-06-28 02:02:00,3.5,Serviced Apartment,Pay Now,1739286488389310033,Thailand,0,Taiwan,2,0,0,1,TH,Thai,21.75,Visa,Credit Card,THB,True,365D100P_100P,False,,,,,,,,,4427,,,2649
8331630202130380318,2018-07-06 18:35:00,2018-07-06 00:00:00,2018-07-07 00:00:00,1135353,TH,2015-12-18 15:45:00,3.0,Hotel,Pay Now,3525072199809800078,Thailand,0,Thailand,2,0,0,1,TH,Thai,14.43,Visa,Credit Card,THB,False,1D1N_1N,False,,,,,,,,,3156,,,811
-6288577938275770750,2018-07-30 12:22:00,2018-08-25 00:00:00,2018-08-26 00:00:00,1276680,KR,2016-08-16 12:08:00,4.0,Hotel,Pay Now,7800200780798870018,South Korea,1,South Korea,2,0,0,1,KR,Korean,141.95,Visa,Credit Card,KRW,True,3D50P_1D100P_100P,False,,,,,,,,2018-07-30,3274,50.0,675.0,2291
2793600603474431396,2018-06-20 21:07:00,2018-06-21 00:00:00,2018-07-17 00:00:00,943411,CA,2015-06-11 18:07:00,0.0,Hotel,Pay Now,5155544731725510033,United Arab Emirates,0,United Arab Emirates,1,0,0,1,AE,English,2938.87,Visa,Credit Card,AED,False,UNKNOWN,False,,,,,,,,2018-06-22,255,,,648
1238135923081762195,2018-07-26 14:25:00,2018-08-11 00:00:00,2018-08-12 00:00:00,548934,MY,2014-02-05 11:05:00,2.0,Resort,Pay Now,8121548653946530089,Malaysia,0,Malaysia,2,2,0,1,MY,English,26.43,Visa,Credit Card,MYR,True,14D1N_100P,False,,,,,,,,,2849,,,2240
-6708575235621696821,2017-09-29 22:47:00,2018-09-07 00:00:00,2018-09-08 00:00:00,142531,FR,2009-06-28 02:02:00,0.0,Hotel,Pay Now,6714933867463470042,Germany,1,Germany,2,0,0,1,DE,German,45.36,Visa,Credit Card,EUR,False,365D100P_100P,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5079,933.0,25.0,1263
3652988211307108111,2018-08-10 11:00:00,2018-08-13 00:00:00,2018-08-14 00:00:00,304294,MY,2012-10-10 10:04:00,4.5,Hotel,Pay Now,6680225407640770090,Singapore,0,Singapore,2,0,0,1,SG,English,58.87,MasterCard,Credit Card,SGD,True,1D1N_100P,False,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,4364,,,1315
4783560890673878284,2018-08-12 11:13:00,2018-08-25 00:00:00,2018-08-26 00:00:00,194884,TH,2010-07-08 07:40:00,3.5,Hotel,Pay Now,205669669292100043,Thailand,0,Thailand,2,0,0,1,TH,Thai,34.98,Visa,Credit Card,THB,False,365D100P_100P,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2964,,,2477
-711547374521711101,2018-07-28 10:45:00,2018-07-28 00:00:00,2018-07-29 00:00:00,412559,MY,2014-06-19 08:05:00,3.0,Hotel,Pay Now,7448514746210670037,Malaysia,0,Malaysia,2,0,0,1,MY,Malay,30.35,MasterCard,Credit Card,MYR,True,1D100P_100P,False,,,,,,,,,2109,,,376
-1785179800012959142,2018-08-30 13:34:00,2018-09-12 00:00:00,2018-09-15 00:00:00,3646037,VN,2017-12-13 18:17:00,2.0,Hotel,Pay Now,4903235110322820091,Vietnam,0,Vietnam,2,0,0,1,VN,Vietnamese,45.18,MasterCard,Credit Card,VND,False,365D100P_100P,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1274,,,482
-573007205125554040,2018-08-18 13:48:00,2018-09-06 00:00:00,2018-09-08 00:00:00,3542720,TH,2017-11-22 07:51:00,2.5,Hotel,Pay Now,8123383718466800064,UNKNOWN,0,Thailand,2,0,0,1,TH,Thai,51.16,UNKNOWN,Credit Card,THB,True,20D100P,True,,,,,,,,2018-09-07,2697,,,1636
-3754116710951434402,2018-03-22 17:49:00,2018-09-15 00:00:00,2018-09-19 00:00:00,1134157,KH,2015-11-18 09:38:00,4.0,Hotel,Pay Now,3403039646291800000,Philippines,0,Philippines,1,0,0,1,PH,English,95.76,Visa,Credit Card,GBP,True,3D1N_100P,False,,,,,,,,2018-03-27,1497,,,2224
-389655872649360162,2018-05-11 08:08:00,2018-07-01 00:00:00,2018-07-03 00:00:00,828690,RU,2015-01-26 10:23:00,3.0,Hotel,Pay Now,8557030645886590066,South Korea,0,South Korea,1,0,0,1,KR,Korean,154.22,UNKNOWN,Credit Card,KRW,True,1D100P,False,,,,,,,,,670,,,2448
-4579870002293586263,2018-07-19 12:24:00,2018-07-20 00:00:00,2018-07-21 00:00:00,1030980,TH,2015-09-17 14:35:00,3.5,Hotel,Pay Now,2260038697146360078,Thailand,1,Thailand,2,0,0,1,TH,Thai,27.54,Visa,Credit Card,THB,True,365D100P_100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5037,,,2477
-7211660827879906349,2018-05-31 09:29:00,2018-08-02 00:00:00,2018-08-04 00:00:00,178557,KR,2014-12-17 08:04:00,4.0,Hotel,Pay Now,6938844329891580030,South Korea,0,South Korea,4,0,0,2,KR,Korean,635.88,JCB,Credit Card,KRW,False,3D1N_1N,True,,,,,,,,2018-06-01,3901,,,2459
9188540113902851287,2018-03-23 19:38:00,2018-09-04 00:00:00,2018-09-07 00:00:00,2262644,TH,2017-05-19 17:43:00,3.0,Hotel,Pay Later,2003355550848650081,Singapore,0,Singapore,2,0,0,1,SG,English,164.79,MasterCard,Credit Card,SGD,True,7D1N_100P,False,,,,,,,,2018-04-07,1651,,,2649
9034713176863032969,2018-06-05 12:33:00,2018-09-22 00:00:00,2018-09-24 00:00:00,908842,JP,2015-06-01 16:30:00,3.0,Hotel,Pay Now,2515588511176610091,Hong Kong,0,Hong Kong,2,0,0,1,HK,T. Chinese / Taiwan,168.34,MasterCard,Credit Card,HKD,True,2D1N_1N,False,,,,,,,,2018-06-05,2307,741.0,583.0,905
-6749107231656547237,2018-08-05 02:45:00,2018-08-05 00:00:00,2018-08-09 00:00:00,264542,ZA,2014-08-23 08:04:00,4.0,Hotel,Pay Now,6525416840826400002,South Africa,0,South Africa,2,0,0,1,ZA,English,370.8,Visa,Credit Card,ZAR,True,60D50P_100P,False,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1419,,,832
-4785918821903453354,2018-08-12 15:03:00,2018-09-06 00:00:00,2018-09-09 00:00:00,1161206,TH,2016-01-28 10:24:00,3.5,Hotel,Pay Now,6862222875476190027,UNKNOWN,0,South Korea,2,0,0,1,KR,Korean,254.67,Visa,Credit Card,KRW,True,365D100P_100P,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3747,,,2477
-9135090339802494705,2018-06-14 13:40:00,2018-07-04 00:00:00,2018-07-07 00:00:00,2541489,JP,2017-08-01 11:40:00,3.0,Hotel,Pay Now,2849688789999840090,China,1,China,2,2,0,1,CN,S.Chinese / Mainland,362.91,Alipay,Credit Card,CNY,True,365D100P_100P,False,,,,,,,,,643,,,2249
-4692115864142857768,2018-08-11 08:29:00,2018-08-30 00:00:00,2018-09-01 00:00:00,400,ID,2010-06-10 08:39:00,4.0,Hotel,Pay Now,1482232981745140017,Japan,0,Japan,2,0,0,1,JP,Japanese,152.08,JCB,Credit Card,JPY,False,365D100P_100P,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2454,,,2066
-6472752937628451457,2018-09-20 20:08:00,2018-09-20 00:00:00,2018-09-21 00:00:00,1373470,ID,2016-09-08 12:03:00,2.0,Hotel,Pay Now,4483780450061140036,Indonesia,0,Indonesia,2,2,0,1,ID,Indonesian,20.75,Alfamart,Credit Card,IDR,True,1D1N_1N,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,694,,,2411
-6631121873101284786,2018-06-09 15:39:00,2018-07-01 00:00:00,2018-07-03 00:00:00,548506,JP,2013-12-04 10:12:00,3.0,Hotel,Pay Now,4325493827705690098,Malaysia,1,Malaysia,3,0,0,1,MY,English,350.25,American Express,Credit Card,MYR,True,2D1N_100P,False,,,,,,,,,4625,896.0,383.0,1403
-1784711474108777700,2018-07-02 23:01:00,2018-09-13 00:00:00,2018-09-16 00:00:00,1273500,TW,2016-10-21 16:16:00,4.0,Hotel,Pay Now,7453705483426660043,China,0,China,2,1,0,1,CN,S.Chinese / Mainland,252.28,UNKNOWN,Invoice,CNY,False,14D1N_100P,True,,,,,,,,,456,,,162
8480928609388106444,2018-08-25 07:12:00,2018-08-25 00:00:00,2018-08-26 00:00:00,280554,ID,2012-08-02 10:03:00,4.0,Hotel,Pay Now,5263995569538250016,Singapore,0,Singapore,4,0,0,2,US,English,89.46,MasterCard,Credit Card,SGD,False,7D100P_100P,True,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,2343,110.0,601.0,169
-4897858207563412739,2018-09-27 15:53:00,2018-09-28 00:00:00,2018-09-29 00:00:00,109865,MY,2011-03-08 07:18:00,4.0,Hotel,Pay Now,4445798546314180077,Malaysia,0,Malaysia,2,0,0,1,MY,English,35.97,MasterCard,Credit Card,MYR,True,365D100P_100P,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,3156,,,656
1119944562694796031,2018-07-11 10:43:00,2018-07-24 00:00:00,2018-07-25 00:00:00,237752,JP,2010-10-07 07:11:00,1.0,Hotel,Pay Now,7446658971058840066,Malaysia,1,Malaysia,2,0,0,1,MY,English,46.01,MayBank2U,Credit Card,MYR,True,7D100P_100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5294,,,1403
2267140285698404653,2018-08-02 14:52:00,2018-08-02 00:00:00,2018-08-03 00:00:00,889851,MY,2015-03-27 10:43:00,4.0,Hotel,Pay Now,3615362382126430087,Malaysia,0,Malaysia,2,0,0,1,MY,English,35.18,MasterCard,Credit Card,MYR,True,365D100P_100P,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,5725,,,2240
-3432497405905240390,2018-08-30 14:53:00,2018-09-02 00:00:00,2018-09-03 00:00:00,1434915,TW,2016-09-16 17:09:00,3.0,Hotel,Pay Now,6323700024452630099,Taiwan,0,Taiwan,2,0,0,1,TW,T. Chinese / Taiwan,65.2,Visa,Credit Card,TWD,True,4D100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3127,,,162
7508890197321773818,2018-06-26 20:23:00,2018-07-14 00:00:00,2018-07-16 00:00:00,3299771,ES,2017-11-09 17:11:00,2.0,Hostel,Pay Now,8083761921823480030,UNKNOWN,0,South Korea,2,0,0,1,KR,Korean,316.08,Visa,Credit Card,KRW,True,19D100P,True,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,5758,,,1485
6466654664057834248,2018-06-21 21:55:00,2018-09-01 00:00:00,2018-09-04 00:00:00,3022966,US,2017-10-30 10:05:00,2.0,Motel,Pay Now,2568810782021490049,Philippines,0,Philippines,4,0,0,1,PH,English,324.97,Visa,Credit Card,PHP,True,1D100P,False,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2018-09-01,4575,318.0,11.0,1329
982399681554591836,2018-07-04 21:00:00,2018-07-14 00:00:00,2018-07-15 00:00:00,1220617,TW,2016-06-01 14:51:00,4.0,Hotel,Pay Later,8474000440351730097,Taiwan,0,Taiwan,1,1,0,1,TW,T. Chinese / Taiwan,70.68,MasterCard,Credit Card,TWD,True,7D1N_1N,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2018-07-05,1100,,,135
-2375634589630398020,2018-06-10 02:36:00,2018-08-31 00:00:00,2018-09-03 00:00:00,780432,KR,2014-11-20 15:39:00,4.0,Hotel,Pay Now,6903043263527460009,UNKNOWN,0,China,2,0,0,1,CN,T. Chinese / Taiwan,214.31,Alipay,Credit Card,CNY,True,1D100P_1N,False,,,,,,,,,3901,,,2459
-6764498626756884617,2018-08-20 17:43:00,2018-09-20 00:00:00,2018-09-22 00:00:00,91062,BG,2009-06-28 02:02:00,4.0,Hotel,Pay Now,6924183182660680021,Norway,0,Norway,2,0,0,1,NO,Bulgarian,131.54,Visa,Credit Card,NOK,False,365D100P_100P,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5550,,,387
4655098451174612565,2018-05-19 21:27:00,2018-07-12 00:00:00,2018-07-13 00:00:00,626327,JP,2014-05-27 08:48:00,3.5,Hotel,Pay Now,5096965799732970010,Taiwan,0,Taiwan,5,0,0,3,TW,T. Chinese / Taiwan,189.81,Visa,Credit Card,TWD,True,1D1N_1N,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-20,4844,52.0,583.0,93
2590321482975381859,2018-08-29 01:09:00,2018-09-03 00:00:00,2018-09-05 00:00:00,1160717,JP,2016-01-20 07:48:00,3.0,Hotel,Pay Now,3404076243678020089,Taiwan,0,Taiwan,2,1,0,1,TW,T. Chinese / Taiwan,262.54,JCB,Credit Card,JPY,True,3D1N_100P,False,,,,,,,,,4463,333.0,63.0,2567
-6258946598319688508,2018-07-02 11:04:00,2018-07-28 00:00:00,2018-07-29 00:00:00,3879731,TH,2017-12-23 10:10:00,0.0,Private Villa,Pay Now,2884674228593160032,Thailand,0,Thailand,4,0,0,1,TH,Thai,178.02,UNKNOWN,Credit Card,THB,True,UNKNOWN,False,,,,,,,,2018-07-02,3192,,,627
-3984120428796960347,2018-06-18 10:52:00,2018-08-11 00:00:00,2018-08-12 00:00:00,81780,JP,2009-06-28 02:02:00,4.0,Hotel,Pay Now,4180408835837610009,Japan,0,Japan,2,0,0,1,JP,Japanese,270.51,American Express,Credit Card,JPY,False,1D100P_100P,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,362,80.0,119.0,1604
7675219834485206014,2018-09-04 17:33:00,2018-09-04 00:00:00,2018-09-05 00:00:00,951161,TW,2015-06-18 08:36:00,2.0,Hotel,Pay Now,3619617537327860055,Taiwan,0,Taiwan,2,0,0,1,TW,T. Chinese / Taiwan,44.98,MasterCard,Credit Card,TWD,False,3D1N_1N,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1682,,,1952
-705881904522618542,2018-07-17 21:59:00,2018-07-17 00:00:00,2018-07-18 00:00:00,3282843,GB,2017-11-09 11:35:00,2.0,Hotel,Pay Now,70167489553080095,United Kingdom,0,United Kingdom,2,0,0,1,GB,English,82.18,MasterCard,Credit Card,GBP,True,1D100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4842,,,343
5679498515837111267,2018-08-25 10:21:00,2018-08-31 00:00:00,2018-09-01 00:00:00,3645770,NZ,2017-12-11 07:01:00,3.0,Hostel,Pay Now,5269376282378090020,New Zealand,0,New Zealand,1,0,0,1,NZ,S.Chinese / Mainland,10.04,MasterCard,Credit Card,NZD,False,0D0N,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,574,,,2158
7668618530320165193,2018-09-03 09:02:00,2018-09-13 00:00:00,2018-09-14 00:00:00,2684545,VN,2017-09-05 05:43:00,5.0,Hotel,Pay Now,6963135579258810051,Singapore,0,Singapore,1,0,0,1,SG,English,209.76,Visa,Credit Card,SGD,True,365D100P_100P,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,606,,,2561
-1006044841053917192,2018-08-30 09:00:00,2018-09-04 00:00:00,2018-09-06 00:00:00,99066,JP,2010-02-05 08:13:00,4.0,Hotel,Pay Now,7385462400102950097,South Korea,0,South Korea,3,0,0,1,KR,Korean,264.54,American Express,Credit Card,KRW,False,1D100P_100P,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4625,,,1403
6134529216883769400,2018-04-22 01:58:00,2018-09-20 00:00:00,2018-09-24 00:00:00,937,DE,2013-04-04 21:00:00,3.0,Hotel,Pay Now,1942390319745450083,United States of America,0,United States,1,0,0,1,US,English,706.41,Visa,Credit Card,USD,False,365D100P_100P,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,5277,868.0,2.0,260
7905588803612467167,2018-07-08 15:43:00,2018-07-21 00:00:00,2018-07-22 00:00:00,89543,AU,2009-06-28 02:02:00,0.0,Resort,Pay Now,3225555099444980044,Australia,0,Australia,2,0,0,1,AU,English,89.88,Visa,Credit Card,AUD,True,14D100P_100P,False,,,,,,,,,4174,,,2360
-5143138082255440544,2018-07-02 08:07:00,2018-07-30 00:00:00,2018-07-31 00:00:00,487975,TW,2013-06-28 10:05:00,3.0,Hotel,Pay Now,8806044676585490015,Taiwan,0,Taiwan,2,0,0,1,TW,T. Chinese / Taiwan,64.78,Visa,Credit Card,TWD,False,3D50P_1D100P_100P,True,,,,,,,,,1040,,,135
6837233781827211705,2018-08-14 09:43:00,2018-08-15 00:00:00,2018-08-16 00:00:00,2495638,TW,2017-07-07 20:50:00,0.0,Hotel,Pay Now,4668394143358510082,Taiwan,1,Taiwan,2,0,0,1,TW,S.Chinese / Mainland,55.04,Visa,Credit Card,TWD,False,2D100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,479,,,162
551857595826871315,2018-08-22 21:36:00,2018-08-22 00:00:00,2018-08-23 00:00:00,2390117,TH,2017-06-17 14:44:00,0.0,Guest House / Bed & Breakfast,Pay Now,3840630583153300079,Malaysia,1,Malaysia,4,0,0,2,TH,English,36.74,UNKNOWN,Credit Card,MYR,False,1D100P,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2040,,,44
3413688676394094764,2018-09-08 18:53:00,2018-09-09 00:00:00,2018-09-10 00:00:00,568447,TH,2014-04-03 17:37:00,2.0,Guest House / Bed & Breakfast,Pay Now,2514684543719310006,Malaysia,0,Malaysia,2,0,0,1,TH,English,12.41,MasterCard,Credit Card,MYR,True,1D1N_1N,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3156,,,1637
8919992869942804765,2018-07-28 10:53:00,2018-07-29 00:00:00,2018-07-30 00:00:00,64225,JP,2009-03-27 02:02:00,4.0,Hotel,Pay Now,119852488074290031,Hong Kong,0,Hong Kong,4,1,0,2,HK,T.Chinese / Hongkong,216.07,Visa,Credit Card,HKD,True,3D1N_100P,False,,,,,,,,,2316,505.0,643.0,2568
-7319742631566386069,2018-07-10 18:48:00,2018-08-15 00:00:00,2018-08-16 00:00:00,2008553,VN,2017-02-17 21:37:00,0.0,Hostel,Pay Now,2953955500227100001,Vietnam,0,Vietnam,2,0,0,1,VN,English,20.0,UNKNOWN,Credit Card,VND,True,3D100P,False,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2018-08-17,5461,,,1167
-7588397381093203013,2018-07-23 20:03:00,2018-07-25 00:00:00,2018-07-26 00:00:00,291988,ID,2013-07-17 10:05:00,4.0,Hotel,Pay Now,851337196950730005,Indonesia,0,Indonesia,2,0,0,1,ID,Indonesian,19.16,Indomaret,Credit Card,IDR,False,1D1N_100P,True,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,4760,,,997
3074421820559655485,2018-03-10 20:19:00,2018-08-07 00:00:00,2018-08-11 00:00:00,3074092,TH,2017-11-02 12:09:00,3.0,Hotel,Pay Now,4574425306544090023,Italy,0,Italy,2,0,0,1,IT,English,162.83,MasterCard,Credit Card,EUR,True,3D100P,True,,,,,,,,,3747,,,2477
83246442734644730,2018-08-14 14:22:00,2018-09-27 00:00:00,2018-09-30 00:00:00,995,ID,2009-06-28 02:02:00,5.0,Resort,Pay Now,8630595972047770088,Canada,0,Australia,2,0,0,1,CA,English / Canada,358.32,Visa,Credit Card,CAD,True,7D1N_100P,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,2229,705.0,279.0,1816
